Fecha,Resultados
2011-07-14,8826
2011-07-15,8051
2011-07-16,7835
2011-07-18,2237
2011-07-19,6238
2011-07-21,4108
2011-07-22,3912
2011-07-23,2286
2011-07-25,6708
2011-07-26,9391
2011-07-27,1715
2011-07-28,781
2011-07-29,6195
2011-07-30,9881
2011-08-01,6974
2011-08-02,6237
2011-08-03,4052
2011-08-04,9627
2011-08-05,5057
2011-08-06,6765
2011-08-08,2330
2011-08-09,7105
2011-08-10,6037
2011-08-11,6860
2011-08-12,882
2011-08-13,9815
2011-08-16,3732
2011-08-17,3521
2011-08-18,640
2011-08-19,9116
2011-08-20,8127
2011-08-22,7556
2011-08-23,4935
2011-08-24,7870
2011-08-25,1388
2011-08-26,7259
2011-08-27,8211
2011-08-29,5055
2011-08-30,4165
2011-08-31,6775
2011-09-01,61
2011-09-02,1834
2011-09-03,3900
2011-09-05,651
2011-09-06,3963
2011-09-07,505
2011-09-08,8231
2011-09-09,5029
2011-09-10,9391
2011-09-12,7443
2011-09-13,7663
2011-09-14,6116
2011-09-15,9065
2011-09-16,8838
2011-09-17,789
2011-09-19,8103
2011-09-20,7564
2011-09-21,6277
2011-09-22,5214
2011-09-23,6620
2011-09-24,9540
2011-09-26,2081
2011-09-27,772
2011-09-28,3368
2011-09-29,7229
2011-09-30,6076
2011-10-01,4970
2011-10-03,624
2011-10-04,4470
2011-10-05,8538
2011-10-06,351
2011-10-07,3950
2011-10-08,7822
2011-10-10,38
2011-10-11,8951
2011-10-12,8249
2011-10-13,8970
2011-10-14,1001
2011-10-15,2034
2011-10-18,3589
2011-10-19,7513
2011-10-20,4690
2011-10-21,8357
2011-10-22,1359
2011-10-24,3521
2011-10-25,4969
2011-10-26,2134
2011-10-27,2264
2011-10-28,2104
2011-10-29,9871
2011-10-31,3492
2011-11-01,5769
2011-11-02,6538
2011-11-03,8218
2011-11-04,6054
2011-11-05,2408
2011-11-08,2099
2011-11-09,2241
2011-11-10,6107
2011-11-11,1137
2011-11-12,5065
2011-11-15,5637
2011-11-16,1714
2011-11-17,8178
2011-11-18,8216
2011-11-19,6868
2011-11-21,9387
