Fecha,Resultados
2008-09-18,902
2008-09-19,7993
2008-09-20,9596
2008-09-21,5997
2008-09-22,8723
2008-09-23,8925
2008-09-24,9656
2008-09-25,595
2008-09-26,2874
2008-09-27,8347
2008-09-29,3492
2008-09-30,460
2008-10-01,7932
2008-10-02,6109
2008-10-03,8580
2008-10-04,802
2008-10-05,6740
2008-10-06,3185
2008-10-07,8135
2008-10-08,9915
2008-10-09,1234
2008-10-10,9957
2008-10-11,299
2008-10-12,4425
2008-10-13,2661
2008-10-14,239
2008-10-15,6301
2008-10-16,3391
2008-10-17,3651
2008-10-18,3032
2008-10-19,1481
2008-10-20,2191
2008-10-21,9069
2008-10-22,2119
2008-10-23,1825
2008-10-24,7611
2008-10-25,6563
2008-10-26,2368
2008-10-27,8881
2008-10-28,6320
2008-10-29,6334
2008-10-30,7320
2008-10-31,9987
2008-11-01,4850
2008-11-02,577
2008-11-03,3841
2008-11-04,405
2008-11-05,5278
2008-11-06,8317
2008-11-07,322
2008-11-08,8580
2008-11-09,9587
2008-11-10,7139
2008-11-11,8915
2008-11-12,7232
2008-11-13,6791
2008-11-14,6340
2008-11-15,5312
2008-11-16,7474
2008-11-17,6134
2008-11-18,2647
2008-11-19,9262
2008-11-20,2254
2008-11-21,3269
2008-11-22,4798
2008-11-23,5854
2008-11-24,8346
2008-11-25,950
2008-11-26,1661
2008-11-27,8748
2008-11-28,8890
2008-11-29,5025
2008-11-30,7297
2008-12-01,1070
2008-12-02,7585
2008-12-03,8493
2008-12-04,5376
2008-12-05,7776
2008-12-06,2004
2008-12-07,4043
2008-12-08,2167
2008-12-09,7777
2008-12-10,3608
2008-12-11,1915
2008-12-12,8824
2008-12-13,3718
2008-12-14,2143
2008-12-15,870
2008-12-16,5218
2008-12-17,8458
2008-12-18,7980
2008-12-19,360
2008-12-20,7762
2008-12-21,1769
2008-12-22,6680
2008-12-23,2998
2008-12-24,9387
2008-12-26,4499
2008-12-27,6024
2008-12-28,8297
2008-12-29,8036
2008-12-30,8695
2008-12-31,6620
2009-01-02,9777
2009-01-03,2531
2009-01-04,4981
2009-01-05,137
2009-01-06,6954
2009-01-07,8973
2009-01-08,7394
2009-01-09,754
2009-01-10,1154
2009-01-11,3542
2009-01-12,937
2009-01-13,1885
2009-01-14,9209
2009-01-15,3679
2009-01-16,714
2009-01-17,5502
2009-01-18,8485
2009-01-19,7356
2009-01-20,8818
2009-01-21,2629
2009-01-22,8039
2009-01-23,2176
2009-01-24,8078
2009-01-25,6070
2009-01-26,3988
2009-01-27,3956
2009-01-28,1513
2009-01-29,7968
2009-01-30,8791
2009-01-31,3656
2009-02-01,2596
2009-02-02,8238
2009-02-03,8436
2009-02-04,3060
2009-02-05,1367
2009-02-06,5312
2009-02-07,2495
2009-02-08,4656
2009-02-09,7870
2009-02-10,7633
2009-02-11,5311
2009-02-12,5045
2009-02-13,9655
2009-02-14,5979
2009-02-15,6985
2009-02-16,568
2009-02-17,4650
2009-02-18,21
2009-02-19,151
2009-02-20,8549
2009-02-21,6482
2009-02-22,7068
2009-02-23,1729
2009-02-24,3131
2009-02-25,2404
2009-02-26,8441
2009-02-27,6469
2009-02-28,3971
2009-03-01,1611
2009-03-02,2044
2009-03-03,3525
2009-03-04,3728
2009-03-05,5659
2009-03-06,6654
2009-03-07,2919
2009-03-08,5687
