Fecha,Resultados
2024-06-19,7532
2024-06-26,8479
2024-07-03,7825
2024-07-10,8132
2024-07-17,3931
2024-07-24,5504
2024-07-31,7551
2024-08-07,2866
2024-08-14,1638
2024-08-21,2001
2024-08-28,392
2024-09-04,9828
2024-09-11,8585
2024-09-18,8468
2024-09-25,3279
2024-10-02,7957
2024-10-09,9880
2024-10-16,2062
2024-10-23,659
2024-10-30,2795
2024-11-06,8453
2024-11-13,1651
2024-11-20,2055
2024-11-27,4876
2024-12-04,5460
2024-12-11,3665
2024-12-18,3316
2024-12-25,4098
2025-01-01,7447
2025-01-08,7648
2025-01-15,6804
2025-01-22,3168
2025-01-29,598
2025-02-05,3381
2025-02-12,9361
2025-02-19,8872
2025-02-26,1381
2025-03-05,1495
2025-03-12,3997
2025-03-19,7925
2025-03-26,1289
2025-04-02,657
2025-04-09,9650
2025-04-16,4631
2025-04-23,8879
2025-04-30,2851
2025-05-07,6697
2025-05-14,3441
2025-05-21,3031
2025-05-28,838
2025-06-04,6445
2025-06-11,5127
2025-06-18,9329
2025-06-25,3512
2025-07-02,9471
2025-07-09,8511
2025-07-16,9809
2025-07-23,2677
2025-07-30,6752
2025-08-06,1260
2025-08-13,8515
2025-08-20,3336
2025-08-27,8268
2025-09-03,9370
2025-09-10,146
2025-09-17,4150
2025-09-24,5950
2025-10-01,4343
2025-10-08,2576
2025-10-15,6573
2025-10-22,3967
2025-10-29,3612
2025-11-05,2832
2025-11-12,4292
2025-11-19,6130
2025-11-26,8061
2025-12-03,236
2025-12-10,4494
2025-12-17,7701
2025-12-24,4948
2025-12-31,6149
2026-01-07,7284
2026-01-14,2088
2026-01-21,1962
2026-01-28,5089
2026-02-04,2880
2026-02-11,8351
2026-02-18,6080
2026-02-25,1971
2026-03-04,3428
2026-03-11,3148
2026-03-18,1983
2026-03-25,1414
2026-04-01,9634
2026-04-08,6215
2026-04-15,3694
