Fecha,Numero,Loteria
2011-03-11,327,Astro luna
2011-03-11,959,Pijao
2011-03-11,827,Dorado tarde
2011-03-12,277,Cash noche
2011-03-12,944,Astro sol
2011-03-12,954,Risaralda
2011-03-12,4,Paisita 2
2011-03-13,317,Play día
2011-03-13,37,Astro luna
2011-03-13,988,Chontico noche
2011-03-14,27,Cash día
2011-03-14,929,Paisita 1
2011-03-14,888,Paisita 2
2011-03-15,955,Cash día
2011-03-15,200,Play día
2011-03-15,423,Chontico noche
2011-03-15,490,Pijao
2011-03-15,510,Cruz roja
2011-03-16,160,Astro sol
2011-03-16,417,Cafetero noche
2011-03-16,615,Dorado día
2011-03-16,807,Huila
2011-03-17,339,Cash noche
2011-03-17,472,Astro luna
2011-03-17,358,Pijao
2011-03-18,622,Play noche
2011-03-18,133,Chontico noche
2011-03-18,333,Paisita 1
2011-03-18,358,Dorado tarde
2011-03-19,888,Astro sol
2011-03-19,335,Cafetero tarde
2011-03-19,409,Paisita 2
2011-03-20,701,Cash noche
2011-03-20,882,Dorado noche
2011-03-20,83,Pijao
2011-03-20,472,Paisita 1
2011-03-21,572,Paisita 2
2011-03-22,943,Paisita 2
2011-03-23,27,Cash día
2011-03-23,54,Astro luna
2011-03-23,55,Cafetero noche
2011-03-23,45,Dorado día
2011-03-23,560,Meta
2011-03-24,323,Astro sol
2011-03-24,289,Cafetero noche
2011-03-24,988,Chontico noche
2011-03-25,62,Medellín
2011-03-26,358,Astro sol
2011-03-26,768,Risaralda
2011-03-27,177,Cash día
2011-03-27,688,Paisita 1
2011-03-28,296,Chontico noche
2011-03-29,959,Astro luna
2011-03-29,578,Chontico día
2011-03-29,354,Dorado tarde
2011-03-30,333,Play día
2011-03-30,449,Play noche
2011-03-30,982,Astro sol
2011-03-30,331,Paisita 2
2011-03-31,910,Play noche
2011-04-01,723,Play noche
2011-04-01,111,Cafetero tarde
2011-04-02,889,Astro luna
2011-04-02,522,Dorado día
2011-04-02,105,Pijao
2011-04-02,417,Paisita 1
2011-04-02,339,Cafetero tarde
2011-04-03,808,Paisita 1
2011-04-04,29,Cash noche
2011-04-04,555,Play noche
2011-04-04,872,Astro luna
2011-04-04,474,Chontico noche
2011-04-04,278,Paisita 2
2011-04-04,321,Chontico día
2011-04-04,296,Paisita 2
2011-04-05,723,Play día
2011-04-06,999,Astro luna
2011-04-06,94,Chontico día
2011-04-06,265,Cafetero tarde
2011-04-07,449,Astro sol
2011-04-07,94,Cafetero noche
2011-04-07,8,Pijao
2011-04-07,555,Manizales
2011-04-07,666,Dorado tarde
2011-04-08,615,Cash noche
2011-04-08,499,Paisita 1
2011-04-09,358,Astro sol
2011-04-09,950,Astro luna
2011-04-09,543,Dorado noche
2011-04-09,459,Santander
2011-04-10,352,Play noche
2011-04-10,872,Paisita 1
2011-04-11,465,Cash día
2011-04-11,955,Cash noche
2011-04-11,910,Dorado tarde
2011-04-12,287,Astro sol
2011-04-12,830,Chontico noche
2011-04-12,354,Paisita 2
2011-04-13,943,Play día
2011-04-13,999,Dorado día
2011-04-13,302,Meta
2011-04-13,785,Dorado tarde
2011-04-14,701,Play noche
2011-04-14,56,Astro sol
2011-04-14,83,Manizales
2011-04-14,50,Paisita 2
2011-04-15,37,Medellín
2011-04-15,500,Paisita 1
2011-04-15,959,Paisita 2
2011-04-16,884,Cash día
2011-04-16,678,Astro sol
2011-04-16,830,Astro luna
2011-04-16,755,Pijao
2011-04-17,230,Cafetero noche
2011-04-18,549,Play noche
2011-04-18,678,Chontico día
2011-04-19,289,Cash día
2011-04-19,853,Pijao
2011-04-19,170,Chontico día
2011-04-19,538,Cafetero tarde
2011-04-20,945,Dorado día
2011-04-20,878,Paisita 1
2011-04-21,888,Cash día
2011-04-21,650,Cafetero noche
2011-04-21,213,Paisita 1
2011-04-22,433,Play noche
2011-04-22,327,Chontico noche
2011-04-22,334,Quindio
2011-04-23,557,Play día
2011-04-23,758,Play noche
2011-04-23,363,Cafetero noche
2011-04-23,44,Chontico noche
2011-04-23,560,Risaralda
2011-04-23,732,Santander
2011-04-23,950,Paisita 1
2011-04-23,269,Paisita 2
2011-04-24,17,Cafetero noche
2011-04-25,233,Chontico noche
2011-04-25,901,Dorado tarde
2011-04-26,803,Play día
2011-04-26,233,Play noche
2011-04-26,808,Cafetero noche
2011-04-26,803,Dorado día
2011-04-26,878,Paisita 1
2011-04-26,331,Paisita 2
2011-04-27,927,Play día
2011-04-27,37,Play noche
2011-04-27,538,Valle
2011-04-28,853,Cash noche
2011-04-28,471,Manizales
2011-04-28,17,Chontico día
2011-04-28,55,Paisita 2
2011-04-29,289,Cash noche
2011-04-29,668,Cafetero noche
2011-04-29,714,Medellín
2011-04-29,88,Chontico día
2011-04-29,557,Cafetero tarde
2011-04-30,335,Dorado noche
2011-04-30,574,Cauca
2011-04-30,830,Paisita 1
2011-05-01,133,Cash noche
2011-05-02,927,Dorado día
2011-05-03,77,Cash día
2011-05-03,844,Astro luna
2011-05-04,94,Astro sol
2011-05-04,880,Pijao
2011-05-04,437,Paisita 1
2011-05-04,901,Dorado tarde
2011-05-05,437,Play noche
2011-05-05,321,Astro sol
2011-05-05,37,Chontico noche
2011-05-05,822,Chontico día
2011-05-05,323,Cafetero tarde
2011-05-06,230,Cash noche
2011-05-06,499,Astro luna
2011-05-06,888,Dorado día
2011-05-06,133,Pijao
2011-05-06,177,Quindio
2011-05-07,277,Cash día
2011-05-07,15,Dorado noche
2011-05-07,385,Boyacá
2011-05-07,807,Cauca
2011-05-07,94,Paisita 2
2011-05-08,299,Cash día
2011-05-08,905,Cash noche
2011-05-08,278,Pijao
2011-05-09,27,Play noche
2011-05-09,599,Chontico noche
2011-05-09,351,Tolima
2011-05-09,299,Paisita 2
2011-05-10,339,Chontico día
2011-05-10,892,Paisita 2
2011-05-11,334,Cash noche
2011-05-11,982,Play noche
2011-05-11,351,Pijao
2011-05-11,905,Paisita 2
2011-05-12,327,Play noche
2011-05-12,723,Chontico noche
2011-05-12,203,Pijao
2011-05-13,289,Cash día
2011-05-13,98,Paisita 1
2011-05-14,978,Play noche
2011-05-14,926,Pijao
2011-05-14,962,Santander
2011-05-15,546,Chontico noche
2011-05-16,533,Cash día
2011-05-16,352,Cash noche
2011-05-16,882,Astro luna
2011-05-16,27,Chontico noche
2011-05-17,803,Pijao
2011-05-17,666,Cundinamarca
2011-05-17,459,Paisita 1
2011-05-17,449,Dorado tarde
2011-05-18,399,Astro luna
2011-05-18,499,Meta
2011-05-18,363,Paisita 1
2011-05-18,955,Dorado tarde
2011-05-18,98,Paisita 2
2011-05-19,538,Cash noche
2011-05-19,546,Dorado día
2011-05-19,533,Bogotá
2011-05-19,29,Paisita 1
2011-05-19,878,Dorado tarde
2011-05-19,701,Cafetero tarde
2011-05-20,904,Dorado día
2011-05-21,27,Cash noche
2011-05-21,450,Cauca
2011-05-21,788,Paisita 2
2011-05-22,901,Play noche
2011-05-22,265,Astro luna
2011-05-22,113,Dorado noche
2011-05-23,853,Paisita 2
2011-05-24,822,Play día
2011-05-24,539,Play noche
2011-05-24,334,Astro luna
2011-05-24,233,Cruz roja
2011-05-24,472,Paisita 2
2011-05-25,327,Astro luna
2011-05-25,23,Cafetero noche
2011-05-25,433,Meta
2011-05-25,560,Dorado tarde
2011-05-25,901,Cafetero tarde
2011-05-25,55,Paisita 2
2011-05-26,323,Play noche
2011-05-26,277,Chontico noche
2011-05-27,358,Chontico noche
2011-05-27,84,Dorado día
2011-05-27,625,Cafetero tarde
2011-05-28,334,Dorado noche
2011-05-28,498,Santander
2011-05-28,574,Chontico día
2011-05-28,892,Dorado tarde
2011-05-28,347,Paisita 2
2011-05-29,553,Play noche
2011-05-29,352,Astro luna
2011-05-29,311,Cafetero noche
2011-05-30,83,Cafetero noche
2011-05-30,788,Cafetero tarde
2011-06-01,943,Cash noche
2011-06-01,560,Dorado día
2011-06-01,650,Pijao
2011-06-02,456,Cash noche
2011-06-02,728,Astro luna
2011-06-02,405,Cafetero noche
2011-06-02,84,Cafetero tarde
2011-06-03,50,Chontico noche
2011-06-03,337,Dorado día
2011-06-04,230,Dorado noche
2011-06-04,354,Pijao
2011-06-04,857,Paisita 1
2011-06-04,994,Dorado tarde
2011-06-04,945,Paisita 2
2011-06-05,170,Pijao
2011-06-06,324,Cafetero noche
2011-06-06,501,Chontico noche
2011-06-06,728,Paisita 2
2011-06-07,500,Cafetero noche
2011-06-07,500,Cruz roja
2011-06-08,287,Cash día
2011-06-08,472,Chontico noche
2011-06-08,668,Valle
2011-06-08,278,Chontico día
2011-06-09,133,Cash noche
2011-06-09,83,Astro sol
2011-06-09,954,Dorado tarde
2011-06-10,539,Cash día
2011-06-10,177,Cash noche
2011-06-10,880,Dorado día
2011-06-10,882,Pijao
2011-06-10,265,Chontico día
2011-06-10,599,Dorado tarde
2011-06-11,71,Play día
2011-06-11,433,Chontico noche
2011-06-11,45,Dorado día
2011-06-11,610,Boyacá
2011-06-11,882,Santander
2011-06-11,423,Cafetero tarde
2011-06-12,490,Pijao
2011-06-12,372,Paisita 1
2011-06-13,335,Cash día
2011-06-13,701,Cafetero noche
2011-06-14,945,Cash día
2011-06-14,203,Astro luna
2011-06-14,599,Cafetero noche
2011-06-14,872,Pijao
2011-06-14,562,Chontico día
2011-06-15,538,Cash noche
2011-06-15,405,Astro sol
2011-06-15,622,Chontico noche
2011-06-15,111,Huila
2011-06-15,741,Cafetero tarde
2011-06-16,337,Cash día
2011-06-16,404,Play noche
2011-06-16,505,Astro luna
2011-06-16,625,Pijao
2011-06-16,233,Manizales
2011-06-16,335,Dorado tarde
2011-06-16,317,Cafetero tarde
2011-06-18,334,Cash día
2011-06-18,905,Cash noche
2011-06-18,471,Astro sol
2011-06-18,405,Astro luna
2011-06-18,113,Dorado noche
2011-06-18,538,Pijao
2011-06-18,459,Dorado tarde
2011-06-18,522,Paisita 2
2011-06-20,277,Tolima
2011-06-21,539,Cash día
2011-06-21,755,Astro sol
2011-06-21,555,Chontico día
2011-06-21,803,Paisita 2
2011-06-22,559,Play noche
2011-06-22,927,Astro sol
2011-06-22,879,Valle
2011-06-22,83,Cafetero tarde
2011-06-23,287,Play noche
2011-06-23,105,Astro luna
2011-06-23,29,Chontico noche
2011-06-23,722,Bogotá
2011-06-24,806,Cafetero noche
2011-06-24,714,Chontico noche
2011-06-24,522,Chontico día
2011-06-24,857,Cafetero tarde
2011-06-25,866,Cauca
2011-06-26,83,Cafetero noche
2011-06-26,113,Dorado noche
2011-06-27,499,Cash día
2011-06-27,334,Play día
2011-06-27,954,Cafetero noche
2011-06-27,741,Dorado noche
2011-06-27,807,Paisita 2
2011-06-28,287,Astro sol
2011-06-28,844,Dorado día
2011-06-28,71,Cruz roja
2011-06-28,808,Paisita 1
2011-06-29,822,Cash día
2011-06-29,91,Astro sol
2011-06-29,522,Astro luna
2011-06-29,27,Chontico noche
2011-06-29,55,Huila
2011-06-29,668,Paisita 2
2011-06-30,959,Dorado día
2011-06-30,827,Manizales
2011-07-01,55,Astro luna
2011-07-02,625,Play día
2011-07-02,337,Astro luna
2011-07-02,955,Chontico noche
2011-07-02,404,Boyacá
2011-07-02,256,Risaralda
2011-07-02,901,Dorado tarde
2011-07-03,505,Cash día
2011-07-03,335,Astro luna
2011-07-03,499,Dorado noche
2011-07-04,732,Pijao
2011-07-04,904,Paisita 2
2011-07-05,999,Play noche
2011-07-05,50,Cruz roja
2011-07-06,2,Astro sol
2011-07-06,269,Cafetero tarde
2011-07-07,557,Cafetero noche
2011-07-07,807,Chontico día
2011-07-08,311,Cash día
2011-07-09,450,Boyacá
2011-07-09,256,Risaralda
2011-07-11,230,Astro sol
2011-07-11,904,Cafetero noche
2011-07-11,901,Dorado día
2011-07-11,337,Pijao
2011-07-12,8,Cash noche
2011-07-12,444,Play noche
2011-07-12,71,Cafetero noche
2011-07-12,437,Dorado tarde
2011-07-12,888,Paisita 2
2011-07-13,741,Astro luna
2011-07-13,788,Cafetero noche
2011-07-13,988,Paisita 1
2011-07-14,768,Astro luna
2011-07-14,857,Bogotá
2011-07-14,203,Cafetero tarde
2011-07-15,437,Play día
2011-07-15,302,Astro luna
2011-07-15,4,Cafetero noche
2011-07-15,500,Chontico noche
2011-07-15,77,Chontico día
2011-07-15,71,Paisita 1
2011-07-15,339,Dorado tarde
2011-07-16,400,Cafetero noche
2011-07-16,56,Dorado día
2011-07-16,722,Pijao
2011-07-16,472,Santander
2011-07-17,37,Cafetero noche
2011-07-17,409,Paisita 1
2011-07-18,572,Cash noche
2011-07-18,385,Play día
2011-07-18,533,Play noche
2011-07-18,844,Pijao
2011-07-18,886,Chontico día
2011-07-19,265,Cash día
2011-07-19,105,Astro luna
2011-07-19,50,Pijao
2011-07-19,950,Paisita 1
2011-07-20,321,Astro luna
2011-07-21,490,Play noche
2011-07-21,755,Cafetero tarde
2011-07-22,71,Cafetero noche
2011-07-22,165,Medellín
2011-07-22,809,Paisita 1
2011-07-23,722,Chontico noche
2011-07-23,610,Pijao
2011-07-23,945,Santander
2011-07-23,347,Cafetero tarde
2011-07-24,982,Chontico noche
2011-07-24,230,Pijao
2011-07-25,615,Chontico noche
2011-07-25,734,Pijao
2011-07-25,688,Tolima
2011-07-25,113,Paisita 2
2011-07-25,862,Paisita 1
2011-07-26,23,Dorado día
2011-07-26,501,Dorado tarde
2011-07-26,929,Cafetero tarde
2011-07-27,777,Pijao
2011-07-27,889,Paisita 1
2011-07-28,471,Dorado día
2011-07-28,954,Dorado tarde
2011-07-28,358,Paisita 2
2011-07-29,755,Play día
2011-07-29,44,Cafetero noche
2011-07-29,324,Chontico día
2011-07-30,878,Play día
2011-07-30,233,Play noche
2011-07-30,358,Dorado día
2011-07-30,339,Pijao
2011-07-30,77,Dorado tarde
2011-07-30,722,Cafetero tarde
2011-07-30,788,Paisita 2
2011-07-31,959,Play día
2011-07-31,321,Play noche
2011-07-31,755,Dorado noche
2011-07-31,655,Tolima
2011-08-01,409,Cash día
2011-08-01,574,Cash noche
2011-08-01,23,Play día
2011-08-01,650,Paisita 1
2011-08-02,269,Astro luna
2011-08-02,200,Chontico día
2011-08-03,728,Play día
2011-08-03,105,Play noche
2011-08-03,728,Dorado día
2011-08-03,296,Valle
2011-08-03,385,Paisita 2
2011-08-04,287,Chontico noche
2011-08-04,501,Pijao
2011-08-04,533,Dorado tarde
2011-08-05,27,Play noche
2011-08-05,590,Chontico día
2011-08-07,213,Cash día
2011-08-07,62,Cash noche
2011-08-08,165,Pijao
2011-08-08,321,Chontico día
2011-08-08,4,Paisita 1
2011-08-09,959,Cash día
2011-08-09,105,Astro sol
2011-08-09,37,Dorado día
2011-08-09,910,Cundinamarca
2011-08-09,768,Dorado tarde
2011-08-10,37,Astro sol
2011-08-10,785,Pijao
2011-08-10,549,Dorado tarde
2011-08-10,84,Cafetero tarde
2011-08-11,363,Dorado día
2011-08-11,29,Manizales
2011-08-11,590,Paisita 1
2011-08-12,741,Cash noche
2011-08-12,882,Astro sol
2011-08-13,500,Play noche
2011-08-13,978,Cauca
2011-08-14,308,Play noche
2011-08-14,978,Cafetero noche
2011-08-16,732,Astro sol
2011-08-16,505,Cundinamarca
2011-08-16,880,Chontico día
2011-08-17,273,Valle
2011-08-17,8,Meta
2011-08-17,133,Huila
2011-08-17,955,Dorado tarde
2011-08-18,133,Manizales
2011-08-18,405,Paisita 1
2011-08-19,910,Cash noche
2011-08-19,465,Astro luna
2011-08-19,582,Pijao
2011-08-20,324,Risaralda
2011-08-20,324,Paisita 1
2011-08-22,354,Paisita 2
2011-08-24,62,Valle
2011-08-24,8,Meta
2011-08-24,91,Paisita 1
2011-08-24,15,Cafetero tarde
2011-08-24,273,Paisita 2
2011-08-25,15,Dorado día
2011-08-25,213,Pijao
2011-08-25,88,Chontico día
2011-08-25,744,Paisita 1
2011-08-25,417,Dorado tarde
2011-08-25,289,Paisita 2
2011-08-26,15,Quindio
2011-08-26,273,Dorado tarde
2011-08-26,471,Paisita 2
2011-08-27,278,Cash noche
2011-08-27,133,Pijao
2011-08-27,959,Santander
2011-08-28,308,Play noche
2011-08-29,55,Astro sol
2011-08-29,55,Dorado día
2011-08-29,77,Cafetero tarde
2011-08-30,165,Astro sol
2011-08-31,323,Chontico noche
2011-08-31,113,Chontico día
2011-08-31,450,Paisita 1
2011-09-01,111,Cash noche
2011-09-01,61,Astro sol
2011-09-01,409,Dorado día
2011-09-01,23,Pijao
2011-09-02,809,Pijao
2011-09-02,553,Quindio
2011-09-02,950,Chontico día
2011-09-02,324,Paisita 1
2011-09-03,950,Dorado día
2011-09-03,213,Pijao
2011-09-03,517,Boyacá
2011-09-03,533,Paisita 2
2011-09-04,94,Cafetero noche
2011-09-04,818,Chontico noche
2011-09-05,324,Play noche
2011-09-05,590,Cafetero tarde
2011-09-06,311,Astro luna
2011-09-06,723,Cafetero noche
2011-09-06,165,Pijao
2011-09-06,878,Cundinamarca
2011-09-06,723,Chontico día
2011-09-07,65,Cash día
2011-09-07,62,Cash noche
2011-09-07,505,Astro sol
2011-09-07,501,Astro luna
2011-09-07,777,Cafetero noche
2011-09-07,557,Huila
2011-09-08,555,Bogotá
2011-09-08,500,Manizales
2011-09-09,65,Cash noche
2011-09-09,29,Astro sol
2011-09-09,302,Chontico día
2011-09-09,94,Paisita 1
2011-09-10,553,Cash día
2011-09-10,471,Pijao
2011-09-10,37,Boyacá
2011-09-11,714,Cash noche
2011-09-11,582,Play noche
2011-09-11,501,Pijao
2011-09-12,287,Cafetero tarde
2011-09-13,723,Cafetero noche
2011-09-14,944,Play noche
2011-09-14,133,Astro luna
2011-09-14,505,Dorado día
2011-09-14,23,Dorado tarde
2011-09-15,65,Astro sol
2011-09-15,927,Astro luna
2011-09-15,892,Dorado día
2011-09-15,526,Manizales
2011-09-16,327,Cafetero noche
2011-09-16,785,Medellín
2011-09-16,610,Chontico día
2011-09-16,433,Cafetero tarde
2011-09-16,368,Paisita 2
2011-09-17,65,Cash noche
2011-09-17,853,Cafetero noche
2011-09-17,543,Risaralda
2011-09-17,335,Santander
2011-09-17,273,Chontico día
2011-09-18,100,Play día
2011-09-19,287,Cash noche
2011-09-19,734,Play día
2011-09-19,433,Chontico noche
2011-09-19,625,Dorado día
2011-09-20,505,Cash día
2011-09-20,543,Dorado día
2011-09-20,177,Cafetero tarde
2011-09-21,111,Cash día
2011-09-21,433,Play día
2011-09-21,277,Astro sol
2011-09-21,111,Cafetero tarde
2011-09-22,853,Play noche
2011-09-22,517,Dorado día
2011-09-22,133,Cafetero tarde
2011-09-23,872,Cafetero noche
2011-09-23,533,Dorado día
2011-09-23,722,Chontico día
2011-09-24,723,Cash día
2011-09-24,256,Dorado día
2011-09-24,450,Santander
2011-09-24,363,Paisita 1
2011-09-25,522,Cash día
2011-09-25,472,Cash noche
2011-09-25,311,Play noche
2011-09-26,950,Cash noche
2011-09-26,377,Play noche
2011-09-26,880,Paisita 1
2011-09-26,806,Cafetero tarde
2011-09-27,668,Paisita 1
2011-09-27,884,Paisita 2
2011-09-28,368,Astro sol
2011-09-28,55,Astro luna
2011-09-28,622,Dorado día
2011-09-28,929,Valle
2011-09-28,926,Dorado tarde
2011-09-29,88,Dorado día
2011-09-29,333,Pijao
2011-09-29,44,Manizales
2011-09-30,499,Play noche
2011-09-30,822,Astro luna
2011-09-30,857,Dorado día
2011-09-30,8,Dorado tarde
2011-10-01,539,Cash día
2011-10-01,758,Play día
2011-10-01,599,Astro luna
2011-10-01,501,Chontico noche
2011-10-02,405,Chontico noche
2011-10-02,65,Dorado noche
2011-10-03,385,Play noche
2011-10-03,203,Cafetero noche
2011-10-03,354,Chontico noche
2011-10-03,555,Paisita 2
2011-10-03,88,Chontico día
2011-10-03,714,Dorado tarde
2011-10-04,354,Play noche
2011-10-04,950,Paisita 1
2011-10-04,456,Dorado tarde
2011-10-05,538,Astro sol
2011-10-05,415,Huila
2011-10-05,265,Paisita 1
2011-10-05,929,Cafetero tarde
2011-10-06,472,Play día
2011-10-06,351,Astro sol
2011-10-06,299,Cafetero noche
2011-10-06,954,Dorado tarde
2011-10-07,950,Astro sol
2011-10-07,358,Cafetero noche
2011-10-07,37,Chontico noche
2011-10-07,777,Pijao
2011-10-08,15,Play noche
2011-10-08,822,Astro sol
2011-10-08,546,Chontico noche
2011-10-08,999,Pijao
2011-10-08,668,Cauca
2011-10-08,83,Chontico día
2011-10-08,822,Paisita 1
2011-10-08,872,Dorado tarde
2011-10-10,459,Cash noche
2011-10-10,50,Dorado día
2011-10-10,71,Paisita 2
2011-10-10,354,Paisita 1
2011-10-10,809,Dorado tarde
2011-10-12,785,Cash día
2011-10-12,625,Play noche
2011-10-12,505,Chontico noche
2011-10-12,62,Dorado tarde
2011-10-13,354,Cafetero noche
2011-10-13,400,Dorado tarde
2011-10-13,955,Paisita 2
2011-10-14,233,Cash día
2011-10-14,844,Astro luna
2011-10-14,203,Cafetero noche
2011-10-14,302,Medellín
2011-10-15,62,Cash noche
2011-10-15,8,Dorado noche
2011-10-15,555,Boyacá
2011-10-15,809,Cafetero tarde
2011-10-15,853,Paisita 2
2011-10-16,265,Play día
2011-10-16,582,Chontico noche
2011-10-17,499,Play día
2011-10-17,474,Paisita 2
2011-10-18,758,Cash día
2011-10-18,29,Cash noche
2011-10-19,610,Play noche
2011-10-19,404,Huila
2011-10-19,94,Chontico día
2011-10-20,50,Manizales
2011-10-20,785,Paisita 2
2011-10-21,510,Play día
2011-10-21,818,Play noche
2011-10-21,456,Dorado día
2011-10-21,744,Dorado tarde
2011-10-22,177,Chontico noche
2011-10-22,622,Cauca
2011-10-23,354,Chontico noche
2011-10-24,818,Dorado día
2011-10-24,335,Paisita 2
2011-10-24,433,Chontico día
2011-10-24,557,Dorado tarde
2011-10-25,862,Cafetero noche
2011-10-25,943,Chontico noche
2011-10-25,265,Dorado tarde
2011-10-25,505,Cafetero tarde
2011-10-26,45,Cash día
2011-10-26,317,Play día
2011-10-26,29,Valle
2011-10-26,296,Huila
2011-10-26,888,Paisita 1
2011-10-27,809,Cash noche
2011-10-27,688,Pijao
2011-10-27,599,Dorado tarde
2011-10-28,333,Play noche
2011-10-28,533,Dorado día
2011-10-28,728,Dorado tarde
2011-10-28,830,Paisita 2
2011-10-29,56,Play día
2011-10-29,543,Play noche
2011-10-29,450,Cafetero noche
2011-10-29,265,Dorado tarde
2011-10-30,818,Play noche
2011-10-31,335,Dorado día
2011-10-31,590,Dorado tarde
2011-11-01,415,Chontico noche
2011-11-01,55,Cundinamarca
2011-11-02,988,Cash día
2011-11-02,944,Cash noche
2011-11-02,538,Astro sol
2011-11-02,960,Cafetero noche
2011-11-02,862,Dorado día
2011-11-02,878,Pijao
2011-11-02,302,Huila
2011-11-02,844,Chontico día
2011-11-02,905,Dorado tarde
