2016-02-01,2857
2016-02-02,2631
2016-02-03,5760
2016-02-04,9214
2016-02-05,1528
2016-02-06,5922
2016-02-07,0867
2016-02-08,8728
2016-02-09,6772
2016-02-10,9956
2016-02-11,8125
2016-02-12,4355
2016-02-13,4495
2016-02-14,8919
2016-02-15,2866
2016-02-16,7128
2016-02-17,7953
2016-02-18,2048
2016-02-19,5105
2016-02-20,2412
2016-02-21,9106
2016-02-22,1098
2016-02-23,0279
2016-02-24,0059
2016-02-25,2328
2016-02-26,9113
2016-02-27,6825
2016-02-28,3230
2016-02-29,2893
2016-03-01,0440
2016-03-02,5209
2016-03-03,6399
2016-03-04,9518
2016-03-05,5688
2016-03-06,1109
2016-03-07,7498
2016-03-08,6106
2016-03-09,0438
2016-03-10,0634
2016-03-11,0489
2016-03-12,1250
2016-03-13,3317
2016-03-14,6745
2016-03-15,7003
2016-03-16,8307
2016-03-17,6380
2016-03-18,4520
2016-03-19,2615
2016-03-20,6964
2016-03-21,8721
2016-03-22,2923
2016-03-23,4805
2016-03-24,3541
2016-03-25,6234
2016-03-26,1400
2016-03-27,2339
2016-03-28,1499
2016-03-29,0569
2016-03-30,3281
2016-03-31,6822
2016-04-01,0219
2016-04-02,8456
2016-04-03,7797
2016-04-04,5358
2016-04-05,3063
2016-04-06,8958
2016-04-07,0717
2016-04-08,5212
2016-04-09,0565
2016-04-10,0977
2016-04-11,4339
2016-04-12,1992
2016-04-13,7043
2016-04-14,7729
2016-04-15,5116
2016-04-16,5839
2016-04-17,5049
2016-04-18,4965
2016-04-19,9121
2016-04-20,6054
2016-04-21,2216
2016-04-22,1532
2016-04-23,8138
2016-04-24,7079
2016-04-25,5905
2016-04-26,1131
2016-04-27,2215
2016-04-28,9631
2016-04-29,6999
2016-04-30,3902
2016-05-01,9508
2016-05-02,3302
2016-05-03,1589
2016-05-04,8389
2016-05-05,0787
2016-05-06,4148
2016-05-07,2090
2016-05-08,1556
2016-05-09,7379
2016-05-10,3545
2016-05-11,4952
2016-05-12,1940
2016-05-13,7590
2016-05-14,7506
2016-05-15,5608
2016-05-16,6675
2016-05-17,6271
2016-05-18,3843
2016-05-19,0965
2016-05-20,0556
2016-05-21,8156
2016-05-22,2025
2016-05-23,2448
2016-05-24,7153
2016-05-25,5815
2016-05-26,5159
2016-05-27,6134
2016-05-28,3331
2016-05-29,2405
2016-05-30,9648
2016-05-31,8813
2016-06-01,2717
2016-06-02,7344
2016-06-03,9807
2016-06-04,1105
2016-06-05,9157
2016-06-06,6553
2016-06-07,7336
2016-06-08,2717
2016-06-09,7214
2016-06-10,3370
2016-06-11,4383
2016-06-12,5190
